"8014546","0"
"8014554","0"
"8014555","1"
"8014556","1"
"8014558","0"
"8014570","1"
"8014571","0"
"8014575","0"
"8014580","1"
"8014581","0"
"8014582","1"
"8014583","1"
"8014584","1"
"8014586","0"
"8014587","0"
"8014592","0"
"8014597","1"
"8014599","1"
"8014601","1"
"8014607","1"
"8014608","0"
"8014611","0"
"8014613","0"
"8014614","0"
"8014616","2"
"8014624","1"
"8014625","2"
"8014649","0"
"8014650","0"
"8014651","0"
"8014652","0"
"8014653","0"
"8014654","0"
"8014655","0"
"8014703","0"
"8021703","1"
"8025286","3"
"8025287","1"
"8025291","2"
"8025292","1"
"8025293","1"
"8025294","1"
"8025295","1"
"8025296","3"
"8025297","1"
"8025298","1"
"8025299","1"
"8025300","1"
"8025391","1"
"8025419","1"
"8025420","1"
"8025422","1"
"8025423","1"
"8025424","1"
"8025425","1"
"8025426","1"
"8025446","1"
"8029006","1"
"8029012","1"
"8029014","0"
"8029015","0"
"8029016","0"
"8029017","0"
"8029026","0"
"8029027","1"
"8029028","1"
"8029029","1"
"8029031","0"
"8029033","0"
"8029034","0"
"8029038","0"
"8029041","0"
"8029044","0"
"8029045","0"
"8029052","0"
"8029053","0"
"8029055","0"
"8029056","0"
"8029057","0"
"8029058","0"
"8029060","0"
"8029069","0"
"8029103","0"
"8029109","0"
"8029112","0"
"8029115","0"
"8029123","0"
"8029125","0"
"8029126","0"
"8029148","0"
"8029149","0"
"8029151","2"
"8029153","0"
"8029156","0"
"8029159","0"
"8029162","0"
"8029163","0"
"8029165","1"
"8029166","1"
"8029167","1"
"8029168","1"
"8029169","1"
"8029170","1"
"8029184","0"
"8029186","0"
"8029189","0"
"8029227","1"
"8029228","0"
"8029230","0"
"8029232","1"
"8029233","0"
"8029234","0"
"8029235","1"
"8029236","1"
"8029238","1"
"8029240","1"
"8029241","1"
"8029243","1"
"8029246","1"
"8029249","0"
"8029250","0"
"8029253","0"
"8029254","0"
"8029258","0"
"8029259","0"
"8029260","0"
"8029261","0"
"8029262","1"
"8029263","1"
"8029284","0"
"8029285","0"
"8029286","1"
"8029287","1"
"8029288","2"
"8029289","1"
"8029290","1"
"8029291","1"
"8029292","1"
"8029293","1"
"8029309","0"
"8029311","2"
"8029313","2"
"8029314","2"
"8029315","2"
"8029318","0"
"8029321","0"
"8029322","0"
"8029323","0"
"8029324","0"
"8029325","1"
"8029326","1"
"8029338","0"
"8029341","0"
"8029343","0"
"8029345","0"
"8029350","0"
"8029351","0"
"8029353","0"
"8029367","0"
"8029369","0"
"8029373","0"
"8029374","0"
"8029375","0"
"8029376","0"
"8029377","0"
"8029381","0"
"8029382","0"
"8029383","0"
"8029384","0"
"8029391","0"
"8029392","0"
"8029393","0"
"8029394","0"
"8029395","2"
"8029396","1"
"8029397","1"
"8029398","1"
"8029399","1"
"8029403","2"
"8029406","2"
"8029411","2"
"8029416","1"
"8029429","0"
"8029433","1"
"8029434","2"
"8029436","1"
"8029440","0"
"8029441","0"
"8029442","0"
"8029443","0"
"8029444","0"
"8029445","0"
"8029446","0"
"8029447","0"
"8029448","0"
"8029453","0"
"8029454","0"
"8029486","0"
"8029488","1"
"8029489","1"
"8029490","1"
"8029492","0"
"8029501","3"
"8029506","2"
"8029512","0"
"8029513","0"
"8029514","0"
"8029515","0"
"8029516","1"
"8029518","1"
"8029519","2"
"8029520","1"
"8029521","1"
"8029522","1"
"8029523","1"
"8029524","1"
"8029525","1"
"8029549","5"
"8029569","0"
"8029572","0"
"8029573","0"
"8029574","0"
"8029575","0"
"8029576","0"
"8029577","0"
"8029580","0"
"8029581","0"
"8029583","0"
"8029584","0"
"8029585","0"
"8029587","0"
"8029590","0"
"8029591","0"
"8029592","0"
"8029593","0"
"8029594","1"
"8029595","1"
"8029596","1"
"8029678","0"
"8029683","1"
"8029685","0"
"8029697","1"
"8029698","1"
"8029699","1"
"8029700","1"
"8029701","1"
"8029702","2"
"8029705","1"
"8029706","2"
"8029707","1"
"8029708","1"
"8029709","1"
"8029710","1"
"8029711","1"
"8029712","1"
"8029713","1"
"8029714","1"
"8029715","1"
"8029716","1"
"8029723","0"
"8029724","0"
"8029779","2"
"8029789","0"
"8030446","0"
"8033764","1"
"8034472","1"
"8035252","1"
"8037288","0"
"8038379","1"
"8039279","0"
"8045013","2"
"8047801","0"
"8047802","0"
"8047810","0"
"8047811","0"
"8047812","0"
"8047813","0"
"8047814","0"
"8047842","0"
"8060978","1"
"8060979","1"
"8062343","1"
"8063365","1"
"8063797","2"
"8064617","1"
"8064618","1"
"8064619","0"
"8068634","0"
"8069220","1"
"8069221","1"
"8069226","1"
"8071992","0"
"8071993","0"
"8071996","1"
"8072023","1"
"8072031","1"
"8072181","1"
"8079107","0"
"8080100","0"
"8080251","1"
"8080295","0"
"8080296","0"
"8080297","0"
"8080306","1"
"8083840","1"
"8083846","1"
"8084736","1"
"8085022","1"
"8087021","1"
"8088575","0"
"8091764","0"
"8092895","1"
"8097911","0"
"8099982","1"
"8099985","1"
"8099992","0"
"8099998","0"
"8101236","0"
"8101243","0"
"8102336","0"
"8102338","0"
"8102352","201"
"8301003","0"
"8301030","0"
"8301031","0"
"8301113","1"
"8301116","0"
"8301117","0"
"8301118","0"
"8301140","0"
"8301141","0"
"8301142","0"
"8301143","0"
"8301144","0"
"8301145","0"
"8301203","0"
"8301204","0"
"8301205","0"
"8301307","0"
"8301310","0"
"8301312","0"
"8301313","0"
"8301315","0"
"8301316","0"
"8301318","0"
"8301320","0"
"8301321","0"
"8301322","0"
"8301325","0"
"8301326","0"
"8301645","0"
"8301700","0"
"8319371","0"
"8320005","0"
"8325631","0"
"8325635","0"
"8500010","0"
"8500016","7"
"8500020","0"
"8500021","0"
"8500022","0"
"8500023","0"
"8500024","0"
"8500025","0"
"8500026","0"
"8500027","0"
"8500028","3"
"8500031","1"
"8500032","1"
"8500033","1"
"8500034","1"
"8500035","0"
"8500037","1"
"8500038","0"
"8500051","0"
"8500060","0"
"8500061","0"
"8500062","0"
"8500063","0"
"8500064","0"
"8500065","0"
"8500066","0"
"8500067","0"
"8500068","0"
"8500069","0"
"8500070","0"
"8500071","0"
"8500072","0"
"8500073","0"
"8500076","0"
"8500077","0"
"8500079","0"
"8500080","0"
"8500081","0"
"8500082","0"
"8500083","0"
"8500084","0"
"8500085","0"
"8500086","0"
"8500087","0"
"8500088","0"
"8500089","0"
"8500090","0"
"8500092","0"
"8500093","0"
"8500094","0"
"8500095","0"
"8500096","0"
"8500097","0"
"8500100","0"
"8500101","0"
"8500102","0"
"8500103","0"
"8500104","0"
"8500105","0"
"8500109","0"
"8500113","0"
"8500114","0"
"8500115","0"
"8500116","0"
"8500117","0"
"8500118","0"
"8500119","0"
"8500120","0"
"8500121","0"
"8500122","0"
"8500123","0"
"8500124","0"
"8500125","0"
"8500126","0"
"8500127","0"
"8500128","2"
"8500135","0"
"8500136","0"
"8500138","0"
"8500141","1"
"8500143","1"
"8500144","1"
"8500146","0"
"8500147","0"
"8500159","1"
"8500160","0"
"8500161","0"
"8500162","0"
"8500164","0"
"8500165","0"
"8500167","0"
"8500169","0"
"8500170","0"
"8500171","0"
"8500172","0"
"8500173","0"
"8500174","0"
"8500175","0"
"8500176","0"
"8500177","0"
"8500178","0"
"8500179","0"
"8500180","0"
"8500181","0"
"8500184","0"
"8500186","0"
"8500187","0"
"8500188","0"
"8500189","0"
"8500190","0"
"8500191","0"
"8500192","0"
"8500193","0"
"8500194","0"
"8500195","0"
"8500196","0"
"8500199","0"
"8500200","1"
"8500201","1"
"8500202","1"
"8500203","1"
"8500204","1"
"8500205","1"
"8500206","1"
"8500207","1"
"8500208","2"
"8500209","1"
"8500210","2"
"8500211","11A"
"8500212","3"
"8500213","3"
"8500214","1"
"8500215","3"
"8500216","3"
"8500217","2"
"8500218","0"
"8500220","1"
"8500221","1"
"8500230","0"
"8500231","0"
"8500233","0"
"8500234","0"
"8500235","0"
"8500236","0"
"8500237","0"
"8500238","0"
"8500249","0"
"8500252","0"
"8500254","0"
"8500255","0"
"8500256","0"
"8500258","0"
"8500260","1"
"8500261","0"
"8500262","0"
"8500263","1"
"8500264","1"
"8500265","0"
"8500266","1"
"8500267","0"
"8500268","1"
"8500272","0"
"8500273","0"
"8500274","0"
"8500275","0"
"8500280","0"
"8500283","0"
"8500285","0"
"8500286","1"
"8500287","0"
"8500288","0"
"8500289","0"
"8500292","0"
"8500293","0"
"8500294","2"
"8500300","4"
"8500301","3"
"8500302","2"
"8500303","2"
"8500304","0"
"8500305","0"
"8500308","2"
"8500309","0"
"8500313","1"
"8500320","2"
"8500322","0"
"8500329","1"
"8500380","0"
"8500381","0"
"8500382","0"
"8500383","0"
"8500385","0"
"8500386","0"
"8500387","0"
"8500388","0"
"8500453","0"
"8500454","0"
"8500455","0"
"8500456","0"
"8500457","0"
"8500458","0"
"8500459","0"
"8500460","0"
"8500461","0"
"8500462","0"
"8500463","0"
"8500464","0"
"8500465","0"
"8500466","0"
"8500467","0"
"8500468","0"
"8500476","0"
"8500477","0"
"8500478","0"
"8500479","0"
"8500480","0"
"8500485","0"
"8500487","0"
"8500488","0"
"8500490","0"
"8500494","0"
"8500497","0"
"8500498","0"
"8500550","0"
"8500551","0"
"8500552","0"
"8500553","0"
"8500554","0"
"8500555","0"
"8500556","0"
"8500557","0"
"8500558","0"
"8500559","0"
"8500560","0"
"8500561","0"
"8500562","0"
"8500563","0"
"8500564","0"
"8500565","0"
"8500566","0"
"8500568","0"
"8500569","0"
"8500570","0"
"8500571","0"
"8500572","0"
"8500573","0"
"8500574","0"
"8500575","0"
"8500576","0"
"8500577","0"
"8500578","0"
"8500579","0"
"8500580","0"
"8500581","0"
"8500582","0"
"8500583","0"
"8500584","0"
"8500585","0"
"8500586","0"
"8500588","0"
"8500589","0"
"8500591","0"
"8500592","0"
"8500593","0"
"8500595","0"
"8500596","0"
"8500597","0"
"8500598","0"
"8500599","0"
"8500650","0"
"8500651","0"
"8500652","0"
"8500653","0"
"8500654","0"
"8500655","0"
"8500656","0"
"8500657","0"
"8500658","0"
"8500659","0"
"8500660","0"
"8500662","0"
"8500663","0"
"8500664","0"
"8500665","0"
"8500666","0"
"8500667","0"
"8500668","0"
"8500669","0"
"8500671","0"
"8500673","0"
"8500674","0"
"8500676","0"
"8500677","0"
"8500679","0"
"8500680","0"
"8500681","0"
"8500682","0"
"8500683","0"
"8500684","0"
"8500685","0"
"8500686","0"
"8500687","0"
"8500688","0"
"8500689","0"
"8500690","0"
"8500691","0"
"8500692","0"
"8500693","0"
"8500695","0"
"8500697","0"
"8500698","0"
"8500699","0"
"8500700","0"
"8500701","0"
"8500702","0"
"8500703","0"
"8500704","0"
"8500705","0"
"8500706","0"
"8500707","0"
"8500708","0"
"8500709","0"
"8500710","0"
"8500711","0"
"8500730","0"
"8500731","0"
"8500732","0"
"8500733","0"
"8500734","0"
"8500736","0"
"8500737","0"
"8500738","0"
"8500739","0"
"8500740","0"
"8500741","0"
"8500742","0"
"8500743","0"
"8500744","0"
"8500745","0"
"8500746","0"
"8500747","0"
"8500748","0"
"8500749","0"
"8500750","0"
"8500751","0"
"8500752","0"
"8500753","0"
"8500754","0"
"8500755","0"
"8500756","0"
"8500757","0"
"8500758","0"
"8500759","0"
"8500760","0"
"8500761","0"
"8500762","0"
"8500763","0"
"8500764","0"
"8500765","0"
"8500766","0"
"8500767","0"
"8500768","0"
"8500769","0"
"8500770","0"
"8500772","0"
"8500773","0"
"8500774","0"
"8500775","0"
"8500776","0"
"8500777","0"
"8500778","0"
"8500779","0"
"8500780","0"
"8500781","0"
"8500782","0"
"8500783","0"
"8500784","0"
"8500785","0"
"8500786","0"
"8500787","0"
"8500788","0"
"8500789","0"
"8500791","0"
"8500792","0"
"8500793","0"
"8500794","0"
"8500795","0"
"8500796","0"
"8500797","0"
"8500798","0"
"8500799","0"
"8500850","0"
"8500851","0"
"8500852","0"
"8500853","0"
"8500854","0"
"8500855","0"
"8500857","0"
"8500858","0"
"8500859","0"
"8500860","0"
"8500861","0"
"8500862","0"
"8500863","0"
"8500864","0"
"8500865","0"
"8500866","0"
"8500867","0"
"8500868","0"
"8500869","0"
"8500873","0"
"8500874","0"
"8500875","0"
"8500876","0"
"8500877","0"
"8500878","0"
"8500879","0"
"8500880","0"
"8500881","0"
"8500882","0"
"8500883","0"
"8500884","0"
"8500885","0"
"8500886","0"
"8500887","0"
"8500888","0"
"8500889","0"
"8500890","0"
"8500891","0"
"8500892","0"
"8500893","0"
"8500894","0"
"8500895","0"
"8500897","0"
"8500898","0"
"8500899","0"
"8500926","0"
"8500936","0"
"8500937","0"
"8500938","0"
"8500939","0"
"8500940","0"
"8500941","0"
"8500942","0"
"8500943","0"
"8500944","0"
"8500945","0"
"8500946","0"
"8500947","0"
"8500948","0"
"8500949","0"
"8500950","0"
"8500953","0"
"8500954","0"
"8500955","0"
"8500956","0"
"8500957","0"
"8500958","0"
"8500960","0"
"8500961","0"
"8500962","0"
"8500963","0"
"8500964","0"
"8500965","0"
"8500966","0"
"8500967","0"
"8500969","0"
"8500970","0"
"8500971","0"
"8500972","0"
"8500973","0"
"8500975","0"
"8500976","0"
"8500977","0"
"8500978","0"
"8500979","0"
"8500980","0"
"8500981","0"
"8500982","0"
"8500983","0"
"8500984","0"
"8500985","0"
"8500986","0"
"8500987","0"
"8500988","0"
"8500989","0"
"8500990","0"
"8500991","0"
"8500992","0"
"8500993","0"
"8500994","0"
"8500996","0"
"8500997","0"
"8500998","0"
"8501000","1"
"8501001","1"
"8501002","1"
"8501003","1"
"8501006","1"
"8501007","1"
"8501008","0"
"8501011","0"
"8501012","0"
"8501013","0"
"8501014","0"
"8501015","0"
"8501020","1"
"8501021","0"
"8501022","0"
"8501023","0"
"8501026","0"
"8501030","1"
"8501031","0"
"8501033","0"
"8501035","0"
"8501036","0"
"8501037","0"
"8501042","0"
"8501045","0"
"8501047","0"
"8501048","0"
"8501053","0"
"8501054","0"
"8501055","0"
"8501056","0"
"8501057","0"
"8501058","0"
"8501059","0"
"8501060","0"
"8501061","0"
"8501062","0"
"8501063","0"
"8501064","0"
"8501065","0"
"8501066","0"
"8501067","0"
"8501068","0"
"8501069","0"
"8501071","0"
"8501072","0"
"8501074","0"
"8501075","0"
"8501077","0"
"8501078","0"
"8501079","0"
"8501080","0"
"8501081","0"
"8501082","0"
"8501083","0"
"8501084","0"
"8501085","0"
"8501087","0"
"8501088","0"
"8501089","0"
"8501090","0"
"8501091","0"
"8501092","0"
"8501093","0"
"8501094","0"
"8501095","0"
"8501096","0"
"8501097","0"
"8501098","0"
"8501099","0"
"8501100","0"
"8501103","1"
"8501104","1"
"8501105","1"
"8501106","1"
"8501107","1"
"8501108","1"
"8501110","1"
"8501111","1"
"8501112","1"
"8501113","1"
"8501114","1"
"8501115","1"
"8501116","1"
"8501117","0"
"8501118","0"
"8501120","0"
"8501121","0"
"8501122","0"
"8501123","0"
"8501124","0"
"8501125","0"
"8501126","0"
"8501127","0"
"8501151","0"
"8501152","0"
"8501153","1"
"8501154","0"
"8501155","0"
"8501156","0"
"8501157","1"
"8501159","1"
"8501160","0"
"8501161","0"
"8501162","0"
"8501163","0"
"8501164","0"
"8501165","0"
"8501166","0"
"8501167","0"
"8501168","0"
"8501169","0"
"8501170","0"
"8501171","0"
"8501172","0"
"8501173","0"
"8501174","0"
"8501175","0"
"8501176","0"
"8501177","0"
"8501178","0"
"8501179","0"
"8501181","0"
"8501191","0"
"8501194","0"
"8501198","0"
"8501199","0"
"8501200","0"
"8501201","0"
"8501202","0"
"8501203","0"
"8501207","0"
"8501208","0"
"8501209","0"
"8501210","0"
"8501211","0"
"8501212","0"
"8501213","0"
"8501214","0"
"8501215","0"
"8501216","0"
"8501217","0"
"8501218","0"
"8501221","0"
"8501227","0"
"8501228","0"
"8501229","0"
"8501230","0"
"8501231","0"
"8501232","0"
"8501234","0"
"8501235","0"
"8501236","0"
"8501237","0"
"8501238","0"
"8501239","0"
"8501242","0"
"8501243","0"
"8501245","0"
"8501247","0"
"8501248","0"
"8501250","0"
"8501251","0"
"8501252","0"
"8501253","0"
"8501254","0"
"8501255","0"
"8501256","0"
"8501258","0"
"8501259","0"
"8501260","0"
"8501262","0"
"8501263","0"
"8501264","0"
"8501265","0"
"8501266","0"
"8501267","0"
"8501268","0"
"8501269","0"
"8501270","1"
"8501271","0"
"8501272","0"
"8501273","0"
"8501274","0"
"8501275","0"
"8501276","0"
"8501277","0"
"8501278","0"
"8501280","0"
"8501281","0"
"8501282","0"
"8501283","0"
"8501284","0"
"8501285","0"
"8501286","0"
"8501287","0"
"8501288","0"
"8501289","0"
"8501292","0"
"8501293","0"
"8501294","0"
"8501295","0"
"8501296","0"
"8501297","0"
"8501298","0"
"8501299","0"
"8501300","0"
"8501301","0"
"8501302","0"
"8501303","0"
"8501304","1"
"8501306","0"
"8501308","0"
"8501311","0"
"8501312","0"
"8501313","0"
"8501314","0"
"8501315","0"
"8501316","0"
"8501317","0"
"8501318","0"
"8501319","0"
"8501320","0"
"8501321","0"
"8501322","0"
"8501323","0"
"8501324","0"
"8501325","0"
"8501326","0"
"8501327","0"
"8501328","0"
"8501329","0"
"8501330","0"
"8501331","0"
"8501332","0"
"8501333","0"
"8501334","0"
"8501335","0"
"8501336","0"
"8501337","0"
"8501339","0"
"8501341","0"
"8501342","0"
"8501343","0"
"8501344","0"
"8501345","0"
"8501346","0"
"8501347","0"
"8501348","0"
"8501349","0"
"8501350","0"
"8501351","0"
"8501355","0"
"8501357","0"
"8501358","0"
"8501360","0"
"8501361","0"
"8501362","0"
"8501363","0"
"8501364","0"
"8501365","0"
"8501366","0"
"8501367","0"
"8501368","0"
"8501369","0"
"8501370","0"
"8501371","0"
"8501374","0"
"8501375","0"
"8501376","0"
"8501377","0"
"8501378","0"
"8501379","1"
"8501380","0"
"8501381","0"
"8501382","0"
"8501383","0"
"8501384","0"
"8501385","0"
"8501386","0"
"8501387","0"
"8501388","0"
"8501390","0"
"8501391","0"
"8501392","0"
"8501393","0"
"8501394","1"
"8501395","0"
"8501396","0"
"8501397","0"
"8501398","0"
"8501399","1"
"8501400","0"
"8501402","1"
"8501403","0"
"8501404","0"
"8501405","0"
"8501420","1"
"8501421","0"
"8501422","1"
"8501423","1"
"8501424","1"
"8501425","1"
"8501426","1"
"8501428","0"
"8501441","0"
"8501442","0"
"8501443","0"
"8501444","0"
"8501446","0"
"8501447","0"
"8501448","0"
"8501450","0"
"8501451","0"
"8501452","0"
"8501453","0"
"8501454","0"
"8501456","0"
"8501457","0"
"8501458","0"
"8501459","0"
"8501460","0"
"8501461","0"
"8501462","0"
"8501463","0"
"8501464","0"
"8501465","0"
"8501466","0"
"8501467","0"
"8501468","0"
"8501469","0"
"8501470","0"
"8501471","0"
"8501472","0"
"8501473","0"
"8501474","0"
"8501475","0"
"8501476","0"
"8501477","0"
"8501479","0"
"8501480","0"
"8501481","0"
"8501482","0"
"8501483","0"
"8501484","0"
"8501485","0"
"8501486","0"
"8501487","0"
"8501488","0"
"8501490","0"
"8501491","0"
"8501492","0"
"8501493","0"
"8501494","0"
"8501495","0"
"8501497","0"
"8501498","0"
"8501499","0"
"8501500","0"
"8501501","1"
"8501502","1"
"8501503","1"
"8501504","1"
"8501505","2"
"8501506","0"
"8501507","1"
"8501509","1"
"8501510","1"
"8501515","0"
"8501516","0"
"8501517","0"
"8501518","0"
"8501519","0"
"8501520","0"
"8501521","0"
"8501522","0"
"8501523","0"
"8501524","0"
"8501525","0"
"8501526","0"
"8501527","0"
"8501528","0"
"8501529","0"
"8501530","0"
"8501531","0"
"8501532","0"
"8501533","0"
"8501534","0"
"8501535","0"
"8501536","0"
"8501537","0"
"8501538","0"
"8501541","0"
"8501542","0"
"8501543","0"
"8501545","0"
"8501546","0"
"8501547","0"
"8501552","0"
"8501553","0"
"8501554","0"
"8501556","0"
"8501557","0"
"8501558","0"
"8501561","0"
"8501562","0"
"8501563","0"
"8501564","0"
"8501565","0"
"8501566","0"
"8501568","0"
"8501572","0"
"8501573","0"
"8501575","0"
"8501576","0"
"8501577","0"
"8501578","0"
"8501579","0"
"8501580","0"
"8501581","0"
"8501583","0"
"8501584","0"
"8501585","0"
"8501586","0"
"8501587","0"
"8501588","0"
"8501589","0"
"8501590","0"
"8501591","0"
"8501592","0"
"8501593","0"
"8501594","0"
"8501595","0"
"8501596","0"
"8501597","0"
"8501598","0"
"8501599","0"
"8501600","1"
"8501601","1"
"8501602","1"
"8501603","3"
"8501604","2"
"8501605","0"
"8501609","0"
"8501634","0"
"8501635","0"
"8501636","0"
"8501643","0"
"8501644","0"
"8501645","0"
"8501646","0"
"8501647","0"
"8501648","0"
"8501649","0"
"8501650","0"
"8501651","1"
"8501652","0"
"8501653","0"
"8501654","0"
"8501655","0"
"8501656","0"
"8501657","0"
"8501659","0"
"8501660","0"
"8501661","0"
"8501662","0"
"8501663","1"
"8501664","0"
"8501665","0"
"8501666","0"
"8501667","0"
"8501668","0"
"8501669","0"
"8501670","0"
"8501671","0"
"8501672","0"
"8501673","0"
"8501674","0"
"8501675","0"
"8501676","1"
"8501677","1"
"8501679","0"
"8501683","1"
"8501684","0"
"8501685","0"
"8501686","0"
"8501687","0"
"8501688","1"
"8501689","0"
"8501690","0"
"8501691","0"
"8501692","0"
"8501693","0"
"8501694","0"
"8501695","0"
"8501696","0"
"8501698","0"
"8501700","0"
"8501701","0"
"8501702","0"
"8501703","0"
"8501704","0"
"8501705","0"
"8501706","0"
"8501707","0"
"8501708","0"
"8501709","0"
"8501710","0"
"8501711","0"
"8501712","0"
"8501713","0"
"8501714","0"
"8501715","0"
"8501716","0"
"8501717","0"
"8501718","1"
"8501719","0"
"8501720","0"
"8501721","0"
"8501722","0"
"8501723","0"
"8501724","0"
"8501725","0"
"8501726","0"
"8501727","0"
"8501729","0"
"8501732","0"
"8501733","0"
"8501734","0"
"8501735","0"
"8501736","0"
"8501737","0"
"8501738","0"
"8501739","0"
"8501740","0"
"8501741","0"
"8501742","0"
"8501744","0"
"8501745","0"
"8501746","0"
"8501747","0"
"8501748","0"
"8501750","0"
"8501751","0"
"8501752","0"
"8501753","A"
"8501754","0"
"8501755","0"
"8501756","0"
"8501757","0"
"8501758","0"
"8501759","0"
"8501760","0"
"8501761","0"
"8501762","0"
"8501763","0"
"8501765","0"
"8501766","0"
"8501767","0"
"8501768","0"
"8501769","0"
"8501770","0"
"8501771","0"
"8501772","0"
"8501773","0"
"8501774","0"
"8501775","0"
"8501776","0"
"8501777","0"
"8501778","0"
"8501779","0"
"8501780","1"
"8501781","0"
"8501782","A"
"8501783","1"
"8501784","0"
"8501785","0"
"8501786","0"
"8501787","0"
"8501788","0"
"8501789","0"
"8501790","0"
"8501791","0"
"8501792","0"
"8501793","0"
"8501795","0"
"8501796","0"
"8501797","0"
"8501798","0"
